,sample,prediction,WER,runtime
539,"Real schools, secondary schools giving a general practical education.",Real school secondary schools giving a general ethical education.,0.2222222222222222,5.211803197860718
540,"Compounding this problem, howling winds drive most of its residents mad.","Compounding this problem, Howling men should write most of the questions in mind?",0.7272727272727273,5.39931058883667
541,Cats whiskers are very sensitive.,Cats' whiskers are very sensitive.,0.2,5.16057014465332
542,It is situated to the north-west of the town centre.,It's situated to the northwest of the town center.,0.4,5.371232509613037
543,Investors in Poland enable startups to network with other companies in their portfolios.,Investors in Poland enable startups to network with other companies in their portfolios.,0.0,5.327605247497559
544,Other cast members include Donna Reed and Barry Nelson.,Other cast members include Donna Reed and Barry Nelson.,0.0,5.245569229125977
545,"During a campaigning event in an aboriginal community, Ma made a controversial remark.","During a campaigning event in an Aboriginal community, Ma made a controversial remark.",0.07692307692307693,5.356030702590942
546,The quadrangle was never completed at the time the College was originally constructed.,The quadrangle was never completed at the time the college was originally constructed.,0.07692307692307693,5.372920989990234
547,"For centuries after her death, Welshmen cried-out ""Revenge for Gwenllian"" when engaging in battle.","Fourth centuries after her death, Welshmen cried out, ""Revenge for Gwendolyn!"" when engaging in battle.",0.2857142857142857,5.592322826385498
548,Fall seven times. Stand up eight.,"Four, seven times. Stand up, eight.",0.3333333333333333,5.187649488449097
549,The transition was digital.,The transition was digital.,0.0,5.084013938903809
550,undefined,"Everything on Earth, and he vanished around the corner.",9.0,5.389768123626709
551,"You know, he is an honest man.",You know he is an honest man.,0.14285714285714285,5.164911985397339
552,"In the United States, his philanthropy largely took the form of educational initiatives.","In the United States, his philanthropy largely took the form of educational initiatives.",0.0,5.379467725753784
553,I wouldn't take that too seriously.,I wouldn't take that too seriously.,0.0,5.332664966583252
554,The show then migrated to the Groundlings Theatre in Los Angeles.,The show then migrated to the ground in theater Los Angeles.,0.2727272727272727,5.291564702987671
555,"Words are, in my not-so-humble opinion, our most inexhaustible source of magic.","Words are, in my not so humble opinion, most inexhaustible source of magic.",0.3333333333333333,5.403627157211304
556,It is also used to emulate sounds generated by obsolete electronic equipment.,It is also used to emulate sound generated by obsolete electronic equipment.,0.08333333333333333,5.33243203163147
557,Cardinal Truchess even suggested the Hosius was a candidate for the papacy.,Cardinal Trutius even suggested though Hocius was a candidate for the papacy.,0.25,5.412294149398804
558,The mixture will produce a chlorine solution of approximately five hundred milligrams per liter.,The mixture will produce a chlorine solution of approximately 500 milligrams per liter.,0.14285714285714285,5.329511642456055
559,This interpretation is not objective.,This interpretation is not objective.,0.0,5.121941089630127
560,I always end up soft throwing.,I always end up soft throwing,0.16666666666666666,5.162570238113403
561,"Mayday, we crashed into an iceberg!","Mayday, we crashed into an iceberg.",0.16666666666666666,5.178286552429199
562,The motorcycle made a loud noise.,The motorcycle made a loud noise.,0.0,5.136245965957642
563,You're just the one I wanted to see.,You're just the one I wanted to see.,0.0,5.217667102813721
564,The boy wanted to believe that his friend had simply become separated from him by accident.,This boy wanted to believe that his friend had simply become separated from him by accident.,0.0625,5.411194562911987
565,Have you ever heard the national anthem of South Korea?,Have you ever heard the national anthem of South Korea?,0.0,5.395880699157715
566,This was stopped by the instruction of the emperor.,This was stopped by the instruction of the Emperor.,0.1111111111111111,5.224372625350952
567,Lemon said that none of the teams were profitable.,Lemon said that none of the teams were profitable.,0.0,5.181983709335327
568,"We asked over twenty different people, and they all said it was his.",We asked over 20 different people and they all said it was his.,0.15384615384615385,5.345896244049072
569,Through training as a sprinter she discovered an interest in weightlifting.,"Through training as a sprinter, she discovered an interest in weightlifting.",0.09090909090909091,5.330106258392334
570,So I would be the next to go.,So what will the next tool go?,0.625,5.171626567840576
571,"The Servant sends Leonardo away, and the guests begin arriving for the wedding.",Servants send to Leonardo away and the guests begin arriving for the wedding.,0.3076923076923077,5.366519451141357
572,His body was returned and buried in Cairo.,"His body was returning, onboard and greater.",0.625,5.206834316253662
573,"When I returned to the common, the sun was setting.","Then I returned to the common, the sun was setting.",0.1,5.2540576457977295
574,A child with a helmet on his head rides a bike.,A child with a helmet on his head rides a bike.,0.0,5.2705559730529785
575,Where have you been this afternoon?,Where have you been this afternoon?,0.0,5.144206523895264
576,I locked eyes with a fish in the tank.,I luck eyes with a fish in the tank.,0.1111111111111111,5.220638990402222
577,"However, other men are looking for the treasure as well.","However, other men are looking forward to Asia as well.",0.3,5.267312049865723
578,Cohen and Boyer were not initially interested in filing patents on their work.,Kuvan and Boia were not initially interested in filling patterns on the work.,0.38461538461538464,5.375218868255615
579,How did you get it?,How do you get it?,0.2,5.122312784194946
580,President Nicolas Maduro condemned the protest actions.,President Nicholas Maduro condemned the protest actions.,0.14285714285714285,5.191659927368164
581,Birds from humid regions are darker than those from dry regions.,Birds from humid regions are darker than those from dry regions.,0.0,5.267030715942383
582,"The name ""Z-Cars"" relates to an imaginary ""Z"" Division of the local constabulary.",The name Z cars relates to an imaginary Z division of the local constabulary.,0.3076923076923077,5.4105143547058105
583,"Meanwhile, Ritchie frantically tries to get a stay of execution.","Meanwhile, Rishi frantically tries to get a stay of execution.",0.1,5.300119161605835
584,"Right of the interstate, distributing General Electric light bulbs.",Right of the interstate is to put in general retro-light bulbs,0.8888888888888888,5.457146406173706
585,It doesn't look good.,It does not look good.,0.5,5.115783452987671
586,Peace be unto you and grace before the Lord.,"Peace be unto you, and grace before the Lord.",0.1111111111111111,5.255084753036499
587,"If you have to wait until the war is over, then wait.","If you have to wait until the war is over, then wait.",0.0,5.3095691204071045
588,It is owned and managed by members of Bangladesh Police.,It is honed and managed by a member of Bangladesh Police.,0.3,5.310403823852539
589,"Ritz productions include To Kill A Mockingbird and Big, among others.","Rich productions include ""To Kill a Monkeybird"" and ""Big"" among others.",0.45454545454545453,5.357562303543091
590,His uncle is actor Rajiv Goswami.,(speaking in foreign language),1.0,5.293542861938477
591,The other candidates barely made a showing.,The other candidates barely made a showing.,0.0,5.163147449493408
592,Let's do this in chronological order.,Let's do this in chronological order.,0.0,5.181920051574707
593,What good will that do?,What good will that do?,0.0,5.1180419921875
594,But not for long.,But not so long.,0.25,5.087659597396851
595,So why would they want to drop the gold standard if not for the reasons they claim?,"So, why would they want to drop the gold standard if not for the reasons they claim?",0.058823529411764705,5.493683099746704
596,"He constantly overeats and watches classic movies, and his hero is Ward Cleaver.","He constantly overeats and watches classic movies, and his hero is Ward Cleaver.",0.0,5.419693946838379
597,Daniel Matheny and Nicholas Umar were the team captains.,Daniel Matheny and Nicholas Umar were the team captains.,0.0,5.283838510513306
598,It must have fallen while I was sitting over there.,It must have fallen while I was sitting over there.,0.0,5.240283966064453
599,Can it be changed?,Can it be changed?,0.0,5.09523606300354
600,"Sherman's mother-in-law, Margaret Odding, married secondly John Porter, another signer of the Portsmouth Compact.","Sherman's mother-in-law Margaret Iving married, secondly, John Porter, another signer of the Portsmouth Compact.",0.2857142857142857,5.612173318862915
601,Do you know what he was last working on?,Do you know what he was last working on?,0.0,5.231826305389404
602,The path will be known as the Northern Strand Community Trail.,The path will be known as the Northern Strand Community Trail.,0.0,5.297386169433594
603,He's been crying for five minutes.,He's been crying for five minutes.,0.0,5.171494483947754
604,They summed up the game as one that people would find enjoyment in playing.,They summed up the game as one that people would find enjoyment in playing.,0.0,5.349210977554321
605,A friend to everybody is a friend to nobody.,A friend to everybody is a friend to nobody.,0.0,5.222906827926636
606,Saint-Gobain's financial performance was adversely affected by the economic and petrol crisis.,Saint-Gobain's financial performance was adversely affected by the economic and petrol crisis.,0.0,5.4323530197143555
607,"Stewart was a two-time team captain, and all-Big Seven selection in basketball.",Stewart was a two-time team captain in all 37 selections of basketball.,0.5,5.337668418884277
608,You haven't got your wings yet.,You haven't got your wings yet.,0.0,5.162231206893921
609,Luke served as Matt's best man at his wedding.,Luke served as Matt's best man at his wedding.,0.0,5.241911172866821
610,He later attended the Graduate Institute of International Studies in Geneva.,He later attended the Graduate Institute of International Studies in Geneva.,0.0,5.269552946090698
611,"When he got the call, Ali ran out of the store, down the street, and into the car.","When he got the call, Ali ran out of the store, down the street and into the car.",0.05555555555555555,5.5114264488220215
612,"Helen is desired by Eliot, but all she is interested in is money.","Helen is desired by Elliot, but all she is interested in is money.",0.07692307692307693,5.33966588973999
613,Like a fish out of water.,Like a fish out of water.,0.0,5.134095907211304
614,The Little Mountain Reunion is one of South Carolina's oldest folk festivals.,The Little Mountain Reunion is one of South Carolina's oldest folk festivals.,0.0,5.34183144569397
615,That is something I won’t encourage.,This is something I want to encourage.,0.5,5.166252136230469
616,You can't have your cake and eat it too.,You can't have your cake and eat it too.,0.0,5.219482183456421
617,It is found near streams.,It is found near streams.,0.0,5.129463195800781
618,And the sand and gravel had been flung violently in every direction.,Anthosand and graphite had been flung faringly in every direction.,0.4166666666666667,5.483267307281494
619,"A realisation hits and he exclaims, I see!","Rel-realist he shall heed, and he exclaims, ""I see.""",0.75,5.3826210498809814
620,Select between line X and line Y.,Select between line X and line Y.,0.0,5.167238235473633
621,Investors are also advised to turn to unbiased sources when researching investments.,Investors are also advised to turn to unbiased sources when researching investments.,0.0,5.454346656799316
622,"""And I'm certain you'll find it,"" the alchemist said.","""And I'm certain you'll find it,"" the Archimists say.",0.2222222222222222,5.400805711746216
623,The administrative center of the district is Zell am See.,The administrative centre of the district is Selamze.,0.4,5.269989967346191
624,The two platforms are now linked by a footbridge.,The two platforms are now linked by a footbridge.,0.0,5.243062257766724
625,His main teacher at the academy was the famous Austrian composer Hanns Jelinek.,His main teacher at the academy was the famous Austrian composer Hans Jaumeck.,0.15384615384615385,5.392148733139038
626,Experts of geology agree: Yesterday's tsunami was just a herald of the imminent apocalypse.,Experts of geology agree. Yesterday's tsunami was just a herd of the imminent apocalypse.,0.14285714285714285,5.445068120956421
627,They set out in enormous bands on their southward journey.,They sit out in enormous bands on their southward journey.,0.1,5.276396036148071
628,"Henry calls in Mountjoy, a representative of the Dauphin.","Henry calls in Mount Joy, a representative of the Dauphin.",0.2222222222222222,5.3238184452056885
629,Attached to the white room is a Command Module trainer.,Attached to the white room is a command module trainer.,0.2,5.277544975280762
630,A man stands with on foot elevated onto a step in front of a small fire.,A man stands with on foot elevated on the step in front of a small fire.,0.125,5.412378311157227
631,"The pin number is three, seven, two, six.","The pin number is three, seven, two, six.",0.0,5.224702596664429
632,"To do that successfully, I must have no fear of failure.","To do that, successfully, I must have no fear of failure.",0.09090909090909091,5.306274652481079
633,"Furthermore, the equations of motion impose that the Romans mass is constant.","Furthermore, the equations of motion impose that the Roman's mass is constant.",0.08333333333333333,5.373410940170288
634,He immediately left the bar and headed home.,He immediately left the bar and headed home.,0.0,5.223882675170898
635,The thought was so dreadful to him that he forgot about the heat and went forward.,The thought was so dreadful to him that he forgot about the heat and went forward.,0.0,5.40088415145874
636,At least six De Winton locomotives have been preserved.,At least six Tewinton locomotives have been preserved.,0.2222222222222222,5.324073791503906
637,"It builds up, a lot of people do things together that they know.",It builds up a lot of people do things together that they know.,0.07692307692307693,5.348928451538086
638,"System B, however, does not depend explicitly on ""t"" so it is time-invariant.",System in power has nothing to do with explicitly. So it's driving by it.,1.0,5.418808460235596
639,Thirty concentration camps in total were established across the puppet state.,The key concentration camps in Portland were established across the puppet stick.,0.36363636363636365,5.324099779129028
640,It was also announced that this new team would be affiliated with Roush Racing.,It was also announced that this new team would be affiliated with Roche Racing.,0.07142857142857142,5.35237193107605
641,He played for the Delhi Daredevils in the previous seasons.,He played for the Delhi Derwels in the previous seasons.,0.1,5.312480449676514
642,I don't want anything for myself.,I don't want anything for myself.,0.0,5.164653062820435
643,Formal clinical trials in depressed patients have not been reported.,Formal clinical trials in depressed patients have not been reported.,0.0,5.274552822113037
644,"Those women are all card sharks, don't be fooled.",Those women are all card sharks. Don't be fooled.,0.2222222222222222,5.275776624679565
645,Japan is a society awash in information.,Japan is a society and watching information.,0.2857142857142857,5.300192356109619
646,The second half of the cracker is then added on top.,The second half of the cracker is then added on top.,0.0,5.359892845153809
647,"Beachley narrates the Seven Network factual series ""Beach Cops"".",Beach linear rates the seven network factual series Beach Cups.,0.7777777777777778,5.268933057785034
648,"William Howard was born at Hinesburg, Vermont.","William Howard was born at Hinsburg, Vermont.",0.14285714285714285,5.2806196212768555
649,Do you understand me?,Do you understand me?,0.0,5.0982561111450195
650,Most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness.,Most patients exhibit abnormal sleep patterns characterized by insomnia and daytime drowsiness.,0.0,5.3680126667022705
651,I am afraid that I would need to charge you for that.,I'm afraid that I would need to charge you for that.,0.16666666666666666,5.294801473617554
652,"They looked for the fallen mass, but found nothing.","They looked for the following mess, but found nothing.",0.2222222222222222,5.238444566726685
653,It was so small and undeveloped.,It was so strong and undeveloped.,0.16666666666666666,5.183302879333496
654,Moers has two children.,Morse has two children.,0.25,5.212902069091797
655,He was the original sponsor of legislation creating pension reform in New Jersey.,He was the original sponsor of legislation creating pension reform in New Jersey.,0.0,5.347290754318237
656,We couldn't believe a ball was going that far.,We could not believe a ball was going that far.,0.2222222222222222,5.263251543045044
657,Ibrahim Caramel brought his yellow eye rakishly into play.,Ibrahim Karmel Braque is yellow eye actually into flame.,0.5555555555555556,5.297346591949463
658,It seems old and wise.,It seems old and wise.,0.0,5.116321802139282
659,Included in Anacostia Park is Kenilworth Park and Aquatic Gardens and Kenilworth Marsh.,Included in Anacostia Park is Kanilforth Park and Aquatic Garden and Kanilworth Mars.,0.3076923076923077,5.532971620559692
660,"""Dinner at Eight"" in particular has received two other prominent raves.","Dinner at eight, in particular, has received two other prominent raves.",0.2727272727272727,5.31820273399353
661,A part of me is also trying to come to terms with the fact that I won't be able to travel as much anymore.,A part of me is also trying to come to terms with the fact that I won't be able to travel as much anymore.,0.0,5.762445449829102
662,"A large advocate of outdoor conservation, he works largely with Ducks Unlimited.",A larger bucket of outdoor conservation works largely with ducts unlimited.,0.5,5.301542043685913
663,"He was survived by his third wife, Etta, a daughter and two stepsons.","He was survived by his third wife, Etta, a daughter and two stepsons.",0.0,5.46090030670166
664,Today the entire area is covered with housing.,Today the entire area is covered with housing.,0.0,5.212676763534546
665,Can you imagine something more beautiful than a plastic bag swooping and floating in a breeze?,Can you imagine something more beautiful than a plastic bag swooping and floating in a breeze?,0.0,5.419080018997192
666,Seoul has two main airports: the Incheon International Airport as well as Gimpo International Airport.,"Seoul has two main airports, the Indian International Airport as well as Kimpo International Airport.",0.2,5.440939664840698
667,It has inherent support for run-time cast validation.,It has inherent support for runtime cast validation,0.25,5.206005096435547
668,The engineers spent the Phoney War period working on defensive positions.,The engineers spent the phony war periods working on defensive positions.,0.2727272727272727,5.275141000747681
669,I thought you were going to teach me some of the things you know.,I thought you were going to teach me some of the things you know.,0.0,5.347898721694946
670,The four winners will go to the next round.,The four winners will go to the next round.,0.0,5.243443250656128
671,The Arrowhead Line primarily served to haul water tanks from the Arrowhead Springs Company.,The arrowhead line primarily served to all water tank from the arrowhead string company.,0.5,5.408337593078613
672,Maybe she didn't even remember him.,Maybe she didn't even remember him.,0.0,5.172967433929443
673,The museum covers all aspects of the Warsaw Uprising.,The museum covers all aspects of the Warsaw Uprising.,0.0,5.243207931518555
674,The town is believed to be the birthplace of asparagus in the New World.,The town is believed to be the birthplace of asparagus in the newborn.,0.14285714285714285,5.390137672424316
675,"They are very impressive, I will admit.","They are very impressive, I will admit.",0.0,5.197412490844727
676,"The radio show published a monthly newsletter for subscribers called ""After Dark"".",The radio show published a monthly newsletter for subscribers called After Dark.,0.16666666666666666,5.304415225982666
677,"A group of people, one of them with a guitar, were sitting by the campfire and singing songs.","A group of people, one of them with the guitar were sitting by the campfire and singing songs.",0.1111111111111111,5.517332077026367
678,She looks as though she's going to come to.,"She looks at her, she is going to come too.",0.5555555555555556,5.280878305435181
679,no,No.,1.0,5.019438743591309
680,The Beatles were a famous English rock band.,The beat was very famous in this rock band.,0.625,5.217089891433716
681,"Tomorrow, sell your camel and buy a horse.","Tomorrow, send your camera and buy a horse.",0.25,5.234081506729126
682,"""Let's stop this,"" another commander said.",Let's stop this another command to say.,0.8333333333333334,5.198063135147095
683,"His poetry has features of a report, often with a distinct narrative story-line.","His poetry has features of a report, often with a distinct narrative storyline.",0.07692307692307693,5.360070705413818
684,A fur muff is stylish once more.,A fur muff is stylish once more.,0.0,5.169122219085693
685,But he prevailed.,But he prevailed. I did.,0.6666666666666666,5.092747926712036
686,They are the first to start the next round.,They are the first to start the next round.,0.0,5.370349884033203
687,He earned extra money by renting a room in his house to a lodger,He earned extra money by renting a room in his house to a lodger.,0.07142857142857142,5.385834693908691
688,"The Poles, meaning the Polish people, obtained independence.","The Poles, meaning the Polish people, obtain independence.",0.125,5.2042107582092285
689,"""Medieval Madness"" was also included in the arcade game UltraPin.",Medieval madness was also included in the arcade game Ultra Pin.,0.4,5.297412395477295
690,"As soon as he saw me among the crowd, he called to me to come down.","As soon as he saw me among the crowd, he called me to come down.",0.0625,5.395010948181152
691,"Christine valued her freedom, and would never deny anyone that privilege.",Christine valued her freedom and would never deny anyone that privilege.,0.09090909090909091,5.269068956375122
692,"In this period, three family members left the group.","In this period, three family members left the group.",0.0,5.2321999073028564
693,"To calibrate the motion capture system, please do a T-pose.","To calibrate the motion capture system, please do a T-pose.",0.0,5.370243787765503
694,"What is the height, length and width of the container?","What is the height, length and width of the container?",0.0,5.3666908740997314
695,"A short, distinct, and pointed style the opposite of legato.",Assured distinct and pointed style the opposite of legato.,0.3,5.285332679748535
696,There were lights in the upper windows of the houses when the people went to bed.,There were lights in the upper windows of the houses when the people went to bed.,0.0,5.392277956008911
697,What's this I hear!,What's this IQ?,0.5,5.129197597503662
698,"Anna Austen asked about the acceptation of the word ""alliteration"".","Anna Orson asked about the acceptation of the word ""Alliteration"".",0.2,5.385059595108032
699,Do you know any Silicon Valley billionaires?,Do you know any Silicon Valley billion noise?,0.2857142857142857,5.3975629806518555
700,"""Tembaga"" entered Dutch usage concurrent with their colonisation of Indonesia.","Tombaga, intra-dots usage concurrent with decolonization of Indonesia.",0.5,5.402381896972656
701,It won critical acclaim at its Sundance screening.,It won't critical acclaim at its end.,0.375,5.244243144989014
702,"This prevented the sale, distribution, or display of the tape.",This will provide the same distribution of display for Jutta.,0.8,5.2770397663116455
703,He noticed the unequal cooling of its surface.,He noticed the unequal cooling of its surface.,0.0,5.211236476898193
704,"Out of the four, Venkman is the default Ghostbuster that is selected.","Out of the four, Venkman is the default ghostbuster that is selected.",0.08333333333333333,5.40537166595459
705,She could not sit still.,She could not sit still.,0.0,5.129489898681641
706,It seemed so safe and tranquil.,It just seems this all safe and tranquil.,0.6666666666666666,5.210085868835449
707,What was I to do?,What was I to do?,0.0,5.123853445053101
708,The British continued to use the site as a hospital.,The British continue to use the site as a hospital.,0.1,5.254226207733154
709,"Van Gundy was born in Hemet, California.","Bangan Bay was born in Hamid, California.",0.42857142857142855,5.275883674621582
710,The India Office was a predecessor department of the Foreign Office.,The India office was a predecessor by the Department of the Foreign Office.,0.36363636363636365,5.32661771774292
711,I read only what the birds wanted to tell me.,I read only what the birds wanted to tell me.,0.0,5.383610725402832
712,"Please, be humble.",Please be humble.,0.3333333333333333,5.078380584716797
713,Might others within your organisation have some inkling as to the their desires?,My daughters within your organization have some in-kings as to their desire.,0.46153846153846156,5.366163492202759
714,"The builder placed the brick onto the plank of wood, so it would bend into shape.",The builder placed the brick onto the plank of wood so it would bend into shape.,0.0625,5.534959077835083
715,Glas Bheinn lies between Ullapool and Durness.,Glass binning lies between Olapul and Durness.,0.42857142857142855,5.291036605834961
716,The volume wouldn't increase much further.,The volume wouldn't increase much further.,0.0,5.187896251678467
717,Cuba is in the fourth stage of demographic transition.,Cuba is in the fourth stage of demographic transition.,0.0,5.234783887863159
718,I told you that your dream was a difficult one.,I told you that your dream was a difficult one.,0.0,5.244049787521362
719,"""Should I understand the Emerald Tablet?"" the boy asked.",Should I understand the emerald tablet? The boy asked.,0.4444444444444444,5.260775327682495
720,The terminology is made confusing by the etymology of these words.,The terminology is made confusing by the etymology of these words.,0.0,5.298644542694092
721,There is also the City Island Seaside Trolley run by the Bronx Tourism Council.,"There is also the City Island Seaside Trolley, run by the Bronx Tourism Council.",0.07142857142857142,5.4261510372161865
722,Mia turned seven today.,Mia turned seven today.,0.0,5.117946624755859
723,"Grime, rust and residual particles polluted the air.","Grime, rust, and residual particles polluted the air.",0.125,5.279813766479492
724,"I could not judge for her actions, but I believe that she is right.","I could not judge for her actions, but I believe that she is right.",0.0,5.38064980506897
725,These went from Mauchline to the Isle of Wight.,These men from Magdalene to the Israeli government.,0.5555555555555556,5.244710206985474
726,What makes you think so?,What makes you think so?,0.0,5.126140594482422
727,The crater is very old and is crisscrossed by chains of secondary impact craters.,The crater is very old and is crisscrossed by chains of secondary impact craters.,0.0,5.464726448059082
728,The character of the Well-Manicured Man has been positively received by critics.,The character of well-manicured man has been falsely received by critic.,0.4166666666666667,5.37685489654541
729,"Its motto, on the nameplate below the title, is One of America's Great Newspapers.",Its motto on the nameplate below the title is 'One of America's Great Newspapers',0.2857142857142857,5.448745250701904
730,Most of his subjects were found in Devon and Cornwall.,Most of his subjects were found in Devon and Cornwall.,0.0,5.246407508850098
731,Loved it.,loved it,1.0,5.0216803550720215
732,Byron is named after an employee of the railroad.,Byron is named after an employee of the railroad.,0.0,5.250814199447632
733,He had a week-long residency at the Olympia Theatre.,I had a week long with residency at the Olympic Theatre.,0.5555555555555556,5.769700050354004
734,It belongs to the Ponda taluk.,,1.0,5.1286396980285645
735,"More recently, advances in sensing and computing technology have given rise to 'predictive maintenance'.","More recently, advances in sensing and computing technology have given rise to predictive maintenance.",0.14285714285714285,5.3487560749053955
736,Michael was involved in all three games.,Michael was involved in all three games.,0.0,5.16729998588562
737,"He's an idol, but he's not a saint.","He is an idol, but he is not a saint.",0.5,5.260350942611694
738,What's the matter with you?,What's the matter with you?,0.0,5.144801139831543
739,He heard a muffled grating sound and saw the black mark jerk forward an inch or so.,Give her elemental greeting sound and shout a black mark-jail forward and into her suit.,0.7647058823529411,5.457505702972412
740,"For at that time, it had not occurred to him that it might be hollow.","For a test time, it had not occurred to him that it might be hollow.",0.13333333333333333,5.409854888916016
741,Its county seat and largest city is Tampa.,Let's country sit and let the city stomp back.,0.875,5.272004842758179
742,"He who fights and runs away, lives to fight another day.","He who fights and runs away, lives to fight another day.",0.0,5.303614616394043
743,"Don't worry, I took a cab to get home safely.","Don't worry, I told you to get home safely.",0.3,5.268154144287109
744,That is quite another matter.,That is quite another matter.,0.0,5.124075651168823
745,What made you do it?,What made you do it?,0.0,5.128317832946777
746,The novel contains autobiographical elements.,The novel contains autobiographical elements.,0.0,5.155290365219116
747,Jarvis founded the Steel Company of Canada.,The wish found the steam company of Kannada.,0.8571428571428571,5.232855558395386
748,Harry groaned aloud; we have lost him.,Have you grown allowed we have lost,0.7142857142857143,5.183175563812256
749,"Jet is not a mineral, but rather a mineraloid.","Jet is not a mineral, but rather a mineraloid.",0.0,5.364264965057373
750,There was no formal leader.,There was no formal leader.,0.0,5.114289999008179
751,Coronel has other footballers in his family.,Cornell has other sports bowlers in East America.,0.7142857142857143,5.415631294250488
752,She was also a philanthropist.,She was also a philanthropist.,0.0,5.281090497970581
753,The badge on the front grille was an option at first.,The banjo on the front grill was an option at first.,0.18181818181818182,5.294837474822998
754,He later became chief pilot and director of flight operations at Matson Airlines.,He later became chief pilot and director of flight operations at Madsen Airlines.,0.07692307692307693,5.360172986984253
755,Onoda is of Japanese descent.,Oneida is of Japanese descent.,0.2,5.152186870574951
756,"Jef Raskin jokingly stated: Yes, we named our software after a bug.","Jeff Reskin jokingly stated, ""Yes, we named our software after above.""",0.5,5.391736745834351
757,But where are you going?,But where are you going?,0.0,5.130928039550781
758,A basketball was too heavy while the basketball bladder was too light.,"A basketball was too heavy, while the basketball bladder was too light.",0.08333333333333333,5.309675693511963
759,"""Simon Sez"" had an extremely negative reception by critics.",Simon says had an extremely negative relationship shown by critics.,0.4444444444444444,5.233561754226685
760,What did your family have to say about it?,What did your family have to say about it?,0.0,5.231659173965454
761,The estate terminates whenever the prescribed qualification ceases.,The estate terminates whenever the prescribed qualification ceases.,0.0,5.234424829483032
762,A principal concern about the plant is whether it can be sufficiently earthquake-proof.,A principal concern about the plant is that it can be sufficient earthquake proof.,0.3076923076923077,5.382751226425171
763,"In a weeks time, we're going to America.","In a week's time, we're going to America.",0.125,5.252786636352539
764,Can I be used to request invocation of a subsystem on the remote system?,Can I be used to request invocation of a subsystem on the remote system?,0.0,5.3559348583221436
765,The flowers are produced in spikes.,The flowers are produced in spikes.,0.0,5.147618055343628
766,He was replaced on bass guitar by Justin Klug.,He was replaced on basket of my chest and skull.,0.6666666666666666,5.242055654525757
767,I'd add a separate subsection which deals with this aspect.,I'd add a separate subsection which deals with this aspect.,0.0,5.279747247695923
768,Operation of the trunk line continued on wooden trestles.,Operation of the trunk line continued on the wooden trusses.,0.2222222222222222,5.303502798080444
769,"Reading or not, it's to you, really.","Reading or not, it's to you, really.",0.0,5.236566066741943
770,"Conor Oberst appears alone on the track, on vocals and acoustic guitar.",Connor O'Burst appears alone on the track on vocals and acoustic guitar.,0.25,5.401034593582153
771,You can't make people do procedures that they don't want.,You can't make people do procedures that they don't want.,0.0,5.310349464416504
772,Magnesium fluoride is transparent over an extremely wide range of wavelengths.,Magnesium fluoride is transparent over an extremely wide range of wavelengths.,0.0,5.297231912612915
773,"Welcome to the party, Sandra!","Welcome to the party, Sandra.",0.2,5.137229919433594
774,Four giant packing sheds stored fresh packed potatoes and delivered them onto railroad cars.,Four giant packing sheets to refresh packet potatoes and deliver them onto railroad cars.,0.35714285714285715,5.370700359344482
775,The other fourteen campuses are two-year campuses referred to collectively as the University College.,The other 14 campuses are two-year campuses referred to collectively as the University College.,0.07142857142857142,5.415940999984741
776,"It's too bad that he's quickly going to forget my name, he thought.",It's too bad that he quickly going to forget my name.,0.3076923076923077,5.3246259689331055
777,What does she look like?,What does she look like?,0.0,5.121689558029175
778,One picture in the gallery shows how diligent slaves erect the statue of admiral Thompson.,One picture in the gallery shows how religion slaves erect the statue of Admiral Thompson.,0.13333333333333333,5.3818559646606445
779,The building is scheduled to open in twenty-twenty-three.,The building is scheduled to open in 2023.,0.125,5.230655670166016
780,What is his name?,What is his name?,0.0,5.09635853767395
781,Imperial diet,Imperial Diet,0.5,5.116119384765625
782,The resulting company is Strattec Security Corporation.,The resulting company is Star Trek Security Corporation.,0.2857142857142857,5.197449207305908
783,"And at that I told him, and he took my place.",And at that I told him and he took my place,0.18181818181818182,5.297248125076294
784,I thought I'd give the kids a treat.,I thought I'd give the kids a treat.,0.0,5.217172384262085
785,Hold your nose to keep the smell from disabling your motor functions.,Hold your nose to keep the smell from disabling your motor functions.,0.0,5.299069166183472
786,That sounds like their problem.,That sounds like their problem.,0.0,5.1348724365234375
787,The affair received national media attention.,The affair received national media attention.,0.0,5.311649322509766
788,Flax makes a fine brand of paper.,Fox makes a fine brand of paper.,0.14285714285714285,5.1624755859375
789,"Those who tend toward law are sages, engineers, researchers, scholars, investigators, or inventors.","Those who tend towards the law are sages, engineers, researchers, scholars, investigators, or inventors.",0.15384615384615385,5.526123762130737
790,A streak of color ran down the left edge.,A streak of color ran down the left edge.,0.0,5.2247114181518555
791,How can you say that?,How can you say that?,0.0,5.119085788726807
792,To enable flexibility of use the Victorian pews were replaced by chairs.,"To enable flexibility of use, the Victorian piece were replaced by chess",0.25,5.308981895446777
793,He is also capable of firing lightning bolts with immense destructive power.,He is also capable of firing lightning bolts with immense disruptive power.,0.08333333333333333,5.310983896255493
794,He claimed two wickets in England's only innings as Border were beaten comprehensively.,"We claim two wickets in England, only innings as for the repeat and go ahead to three.",0.8461538461538461,5.5163352489471436
